times
2019-10-16 15:33:29.770000
2019-10-23 15:30:38.290000
2019-11-01 15:29:00.922000
2019-11-15 15:30:20.076000
2019-11-20 15:26:21.797000
2019-11-27 15:28:38.134000
2019-11-29 15:26:17.295000
2019-12-04 15:27:09.859000
2019-12-06 14:56:18.931000
2019-12-11 15:30:49.916000
2019-12-18 15:24:12.040000
2019-12-20 15:23:50.853000
2020-01-10 14:58:43.637000
2020-01-15 15:37:26.501000
2020-01-17 15:31:11.231000
2020-01-24 15:34:33.674000
2020-01-31 15:32:09.910000
